/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_36_344.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_36_344.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_36_344.jpg,0,0,0,1.779686E-06
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_36_446.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_36_446.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_36_446.jpg,0,0,0,2.972606E-06
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_36_541.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_36_541.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_36_541.jpg,0,0,0,3.304551E-06
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_36_611.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_36_611.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_36_611.jpg,0,0,0,4.035252E-06
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_36_713.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_36_713.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_36_713.jpg,0,0,0,5.198323E-06
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_36_813.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_36_813.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_36_813.jpg,0,0,0,6.228429E-06
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_36_882.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_36_882.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_36_882.jpg,-0.1,0,0,6.63172E-06
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_37_001.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_37_001.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_37_001.jpg,-0.35,0.215658,0,0.1157944
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_37_105.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_37_105.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_37_105.jpg,-0.5121211,0.5092649,0,0.5167029
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_37_204.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_37_204.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_37_204.jpg,-0.2017531,0.819633,0,1.55331
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_37_293.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_37_293.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_37_293.jpg,0,1,0,2.685597
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_37_389.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_37_389.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_37_389.jpg,0,1,0,3.862455
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_37_489.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_37_489.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_37_489.jpg,0,0.784318,0,4.887378
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_37_557.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_37_557.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_37_557.jpg,0,0.57943,0,5.318162
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_37_656.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_37_656.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_37_656.jpg,-0.25,0.283609,0,5.73584
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_37_758.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_37_758.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_37_758.jpg,-0.5000001,0.5905089,0,6.216298
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_37_827.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_37_827.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_37_827.jpg,-0.7,0.7964109,0,6.818737
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_37_921.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_37_921.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_37_921.jpg,-0.5236498,1,0,7.662245
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_025.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_025.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_025.jpg,-0.2141579,1,0,8.802902
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_127.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_127.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_127.jpg,0,1,0,10.13151
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_226.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_226.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_226.jpg,-0.1,1,0,11.23501
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_324.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_324.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_324.jpg,-0.3,1,0,11.88447
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_394.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_394.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_394.jpg,-0.1988762,1,0,12.68235
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_462.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_462.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_462.jpg,0,1,0,13.57192
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_582.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_582.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_582.jpg,0,1,0,14.49746
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_628.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_628.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_628.jpg,0,1,0,15.37642
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_728.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_728.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_728.jpg,-0.2,1,0,16.65721
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_799.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_799.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_799.jpg,-0.35,1,0,17.03226
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_869.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_869.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_869.jpg,-0.5500001,1,0,17.78443
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_38_935.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_38_935.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_38_935.jpg,-0.420957,1,0,18.52551
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_004.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_004.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_004.jpg,-0.215634,1,0,18.99965
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_071.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_071.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_071.jpg,-0.01412398,1,0,19.81413
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_139.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_139.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_139.jpg,-0.164124,1,0,20.52716
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_233.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_233.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_233.jpg,-0.31587,1,0,21.41836
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_300.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_300.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_300.jpg,-0.113853,1,0,22.06902
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_370.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_370.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_370.jpg,0,1,0,22.84033
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_461.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_461.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_461.jpg,0,1,0,23.61485
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_555.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_555.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_555.jpg,0,1,0,24.5786
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_652.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_652.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_652.jpg,0,1,0,25.54139
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_746.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_746.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_746.jpg,-0.1,1,0,26.48937
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_840.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_840.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_840.jpg,-0.3,1,0,27.19599
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_39_907.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_39_907.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_39_907.jpg,-0.5000001,1,0,27.81617
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_40_001.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_40_001.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_40_001.jpg,-0.4617003,1,0,28.42136
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_40_095.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_40_095.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_40_095.jpg,-0.1804083,1,0,29.35231
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_40_163.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_40_163.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_40_163.jpg,0,1,0,29.89367
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_40_262.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_40_262.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_40_262.jpg,0,1,0,30.18953
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_40_354.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_40_354.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_40_354.jpg,0,1,0,30.18942
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_40_421.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_40_421.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_40_421.jpg,0,1,0,30.18992
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_40_507.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_40_507.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_40_507.jpg,0,1,0,30.19032
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_40_609.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_40_609.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_40_609.jpg,0,1,0,30.19029
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_40_695.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_40_695.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_40_695.jpg,0,1,0,30.19031
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_40_857.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_40_857.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_40_857.jpg,0,1,0,30.19039
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_40_930.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_40_930.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_40_930.jpg,0,1,0,30.19032
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_41_008.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_41_008.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_41_008.jpg,-0.2,1,0,30.17979
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_41_090.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_41_090.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_41_090.jpg,-0.3841978,1,0,30.1601
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_41_178.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_41_178.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_41_178.jpg,-0.1194988,1,0,30.19142
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_41_275.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_41_275.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_41_275.jpg,0,1,0,30.18944
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_41_365.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_41_365.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_41_365.jpg,0,1,0,30.1901
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_41_444.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_41_444.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_41_444.jpg,0,1,0,30.19027
/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/center_2017_09_27_10_29_41_521.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/left_2017_09_27_10_29_41_521.jpg,/Users/abylikhsanov1/AI/carnd/term1/simulation/data/IMG/right_2017_09_27_10_29_41_521.jpg,0,1,0,30.1903
